transaction_id,transaction_date,entity,business_unit,cost_center,account_code,account_name,account_category,scenario,amount,currency,source_system
TXN0012849,2023-07-09,Spain,B2B,Finance,4000,Product Revenue,Revenue,Budget,20907.36,EUR,ERP
TXN0014177,2023-03-27,France,B2B,Finance,6400,Marketing Spend,OPEX,Actual,-5255.71,EUR,Planning
TXN0018529,2023-10-14,France,B2B,Finance,6100,Salaries,OPEX,Budget,-13287.65,EUR,ERP
TXN0005290,2023-08-01,France,Retail,Sales,6300,Travel & Expenses,OPEX,Actual,-17200.22,EUR,ERP
TXN0015756,2024-07-22,Spain,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-4395.97,EUR,ERP
TXN0008099,2023-03-02,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,37546.15,EUR,ERP
TXN0004952,2023-02-06,Germany,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,35752.75,EUR,ERP
TXN0000251,2023-05-12,Spain,Digital,Marketing,6100,Salaries,OPEX,Actual,-3747.2,EUR,CRM
TXN0013025,2024-07-24,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-17739.09,EUR,ERP
TXN0007953,2024-10-26,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-29753.74,EUR,ERP
TXN0019826,2024-10-12,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,23708.35,EUR,ERP
TXN0007335,2023-09-02,France,Retail,Sales,6500,Professional Services,OPEX,Actual,-11590.69,EUR,ERP
TXN0002794,2024-01-27,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-14551.25,EUR,Planning
TXN0013268,2024-02-28,Germany,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-27211.19,EUR,ERP
TXN0013313,2023-04-08,France,Digital,Marketing,4000,Product Revenue,Revenue,Budget,48101.47,EUR,ERP
TXN0007796,2023-10-20,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Actual,121642.24,EUR,ERP
TXN0018544,2024-07-07,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,37140.47,EUR,ERP
TXN0003408,2024-04-11,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-2769.2,EUR,ERP
TXN0019891,2023-05-26,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-26223.48,EUR,ERP
TXN0011292,2023-06-16,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-18905.19,EUR,ERP
TXN0008626,2023-07-09,France,B2B,Finance,4000,Product Revenue,Revenue,Budget,21649.19,EUR,ERP
TXN0014422,2024-01-11,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-37547.12,EUR,CRM
TXN0007423,2023-05-15,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,52189.75,EUR,ERP
TXN0008964,2024-04-09,France,Retail,Sales,4000,Product Revenue,Revenue,Budget,42648.73,EUR,ERP
TXN0001998,2024-12-27,France,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,25766.15,EUR,Planning
TXN0004201,2024-05-10,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-19977.97,EUR,ERP
TXN0016257,2023-06-05,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-14828.56,EUR,Planning
TXN0016783,2023-03-25,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,23039.52,EUR,CRM
TXN0011327,2023-04-02,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-35735.26,EUR,ERP
TXN0005630,2023-01-21,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-34153.43,EUR,CRM
TXN0004003,2023-01-26,Germany,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-10776.33,EUR,CRM
TXN0014267,2024-12-20,France,Retail,Sales,6100,Salaries,OPEX,Actual,-5060.05,EUR,ERP
TXN0004754,2024-09-29,Spain,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-5424.6,EUR,ERP
TXN0019044,2024-04-03,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-1768.47,EUR,ERP
TXN0016153,2024-07-04,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,48571.62,EUR,Planning
TXN0019671,2023-10-30,Germany,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-8120.37,EUR,Planning
TXN0004197,2024-02-09,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-4642.28,EUR,ERP
TXN0009636,2024-01-01,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,85313.99,EUR,CRM
TXN0003682,2023-01-24,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-16668.78,EUR,Planning
TXN0003020,2024-06-28,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,176292.45,EUR,ERP
TXN0004311,2024-01-15,France,B2B,Finance,6400,Marketing Spend,OPEX,Budget,-4981.87,EUR,ERP
TXN0007449,2024-06-12,Germany,Digital,IT & Data,6500,Professional Services,OPEX,Actual,-17722.15,EUR,CRM
TXN0019449,2023-08-14,Germany,Retail,Sales,6100,Salaries,OPEX,Budget,-5148.19,EUR,CRM
TXN0003986,2023-09-06,France,Retail,Sales,6300,Travel & Expenses,OPEX,Budget,-9862.94,EUR,Planning
TXN0015566,2024-01-05,Germany,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Budget,-25896.42,EUR,ERP
TXN0009206,2024-12-22,Spain,Retail,Sales,4010,Service Revenue,Revenue,Actual,58522.45,EUR,CRM
TXN0014397,2023-07-06,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,99591.03,EUR,CRM
TXN0002570,2024-11-08,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,29146.9,EUR,CRM
TXN0004403,2023-10-20,Spain,Retail,Sales,6400,Marketing Spend,OPEX,Budget,-1424.02,EUR,ERP
TXN0004278,2024-07-13,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-35833.77,EUR,ERP
TXN0003667,2024-03-06,Germany,Retail,Sales,6500,Professional Services,OPEX,Actual,-5957.69,EUR,ERP
TXN0008413,2023-06-18,Spain,Retail,Sales,4000,Product Revenue,Revenue,Budget,31089.51,EUR,ERP
TXN0019931,2024-02-18,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,41283.07,EUR,Planning
TXN0002447,2024-07-19,Germany,Retail,Sales,4010,Service Revenue,Revenue,Budget,36097.75,EUR,ERP
TXN0006822,2024-04-26,Spain,B2B,Corporate Sales,6300,Travel & Expenses,OPEX,Actual,-33038.51,EUR,Planning
TXN0013087,2024-06-08,Spain,Digital,Marketing,6100,Salaries,OPEX,Budget,-8971.01,EUR,Planning
TXN0006521,2023-01-04,Spain,Digital,IT & Data,6400,Marketing Spend,OPEX,Budget,-38789.18,EUR,ERP
TXN0019658,2023-11-29,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,35352.17,EUR,ERP
TXN0019240,2024-06-13,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-24076.03,EUR,Planning
TXN0008960,2024-12-10,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-38124.3,EUR,CRM
TXN0003173,2023-11-12,Spain,Retail,Retail Operations,6500,Professional Services,OPEX,Budget,-15301.66,EUR,ERP
TXN0001224,2024-04-23,Germany,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,13361.97,EUR,ERP
TXN0013825,2024-02-23,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-9476.91,EUR,ERP
TXN0012359,2024-12-26,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-43238.65,EUR,Planning
TXN0000545,2024-08-30,France,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-18875.72,EUR,Planning
TXN0001205,2024-04-20,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-15218.24,EUR,ERP
TXN0013485,2023-08-12,Germany,Retail,Sales,6100,Salaries,OPEX,Actual,-15107.42,EUR,ERP
TXN0008614,2024-02-09,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-32664.57,EUR,ERP
TXN0009258,2023-05-23,Germany,Digital,Marketing,6500,Professional Services,OPEX,Budget,-5086.86,EUR,Planning
TXN0007243,2023-06-29,France,B2B,Finance,6100,Salaries,OPEX,Actual,-10162.15,EUR,CRM
TXN0002638,2024-06-27,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-5815.85,EUR,CRM
TXN0008762,2024-01-17,France,Retail,Sales,6100,Salaries,OPEX,Budget,-4033.94,EUR,Planning
TXN0018681,2023-05-13,Spain,Retail,Sales,6100,Salaries,OPEX,Actual,-2114.49,EUR,Planning
TXN0001389,2024-10-13,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-15231.83,EUR,CRM
TXN0018136,2024-03-11,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-8960.01,EUR,ERP
TXN0019098,2024-01-19,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-12454.35,EUR,ERP
TXN0000878,2024-06-28,Germany,B2B,Finance,6300,Travel & Expenses,OPEX,Budget,-5425.64,EUR,ERP
TXN0010722,2024-04-16,Germany,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-15401.4,EUR,CRM
TXN0008389,2024-10-21,Spain,B2B,Corporate Sales,4010,Service Revenue,Revenue,Budget,82389.91,EUR,CRM
TXN0000099,2024-04-10,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-73785.93,EUR,ERP
TXN0011576,2024-08-18,France,Retail,Sales,6100,Salaries,OPEX,Actual,-6922.16,EUR,ERP
TXN0004380,2024-11-10,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,181640.39,EUR,ERP
TXN0011958,2023-04-28,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,22933.73,EUR,ERP
TXN0002804,2023-02-16,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-4862.11,EUR,ERP
TXN0011190,2024-02-21,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,70814.01,EUR,ERP
TXN0003909,2023-05-24,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-9260.35,EUR,Planning
TXN0010764,2024-05-24,Spain,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-29359.01,EUR,CRM
TXN0007689,2023-01-31,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,47527.67,EUR,ERP
TXN0013969,2024-12-29,Germany,Retail,Sales,4010,Service Revenue,Revenue,Actual,32993.27,EUR,CRM
TXN0006497,2024-03-23,Germany,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-10174.0,EUR,CRM
TXN0018656,2023-02-13,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,20168.82,EUR,CRM
TXN0008448,2023-04-22,France,Digital,IT & Data,6300,Travel & Expenses,OPEX,Budget,-8785.67,EUR,ERP
TXN0019614,2024-05-19,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-8920.81,EUR,CRM
TXN0008076,2024-09-11,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-8186.08,EUR,ERP
TXN0006965,2023-03-01,Germany,B2B,Corporate Sales,4000,Product Revenue,Revenue,Actual,50261.26,EUR,Planning
TXN0006480,2023-08-24,France,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-17793.61,EUR,Planning
TXN0004712,2024-08-04,Germany,Digital,IT & Data,6400,Marketing Spend,OPEX,Actual,-16581.73,EUR,ERP
TXN0017273,2024-04-19,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,141335.76,EUR,ERP
TXN0013078,2024-01-05,Spain,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-9758.8,EUR,ERP
TXN0012477,2023-03-04,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-22137.45,EUR,Planning
TXN0000990,2024-07-29,Spain,B2B,Corporate Sales,6200,Cloud & Software,OPEX,Actual,-4033.0,EUR,ERP
TXN0019000,2023-06-05,Spain,Retail,Sales,6500,Professional Services,OPEX,Budget,-11954.86,EUR,Planning
TXN0002683,2023-10-12,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,130132.55,EUR,ERP
TXN0014214,2024-04-13,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,42284.39,EUR,CRM
TXN0002509,2023-10-25,Spain,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,14954.59,EUR,Planning
TXN0013359,2023-03-15,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-23867.13,EUR,ERP
TXN0009703,2023-09-28,Germany,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-11420.75,EUR,Planning
TXN0004315,2024-07-03,Spain,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-2156.6,EUR,ERP
TXN0015480,2023-11-19,Germany,Retail,Sales,6500,Professional Services,OPEX,Budget,-10677.77,EUR,ERP
TXN0016974,2024-11-19,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,81052.91,EUR,ERP
TXN0005357,2024-05-22,France,Retail,Sales,6500,Professional Services,OPEX,Actual,-8169.91,EUR,Planning
TXN0006640,2023-08-16,France,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Budget,-24732.55,EUR,Planning
TXN0005973,2023-12-30,Germany,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-9100.31,EUR,CRM
TXN0009437,2023-02-12,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Budget,-19853.47,EUR,Planning
TXN0003735,2023-08-24,Spain,Retail,Sales,4000,Product Revenue,Revenue,Actual,20180.15,EUR,ERP
TXN0015924,2023-07-09,Spain,Digital,Marketing,6300,Travel & Expenses,OPEX,Budget,-3300.46,EUR,Planning
TXN0011197,2023-05-12,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Budget,44859.04,EUR,ERP
TXN0012314,2023-11-26,Spain,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,178405.53,EUR,CRM
TXN0007788,2024-01-18,France,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-4466.46,EUR,ERP
TXN0018553,2024-05-05,Germany,Retail,Sales,4000,Product Revenue,Revenue,Budget,48554.82,EUR,CRM
TXN0018777,2023-06-28,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-11019.2,EUR,Planning
TXN0010950,2024-05-14,France,Digital,Marketing,6100,Salaries,OPEX,Actual,-3133.7,EUR,ERP
TXN0001877,2023-06-20,Spain,Digital,IT & Data,5000,Cost of Goods Sold,COGS,Actual,-22148.98,EUR,Planning
TXN0014695,2024-06-21,Germany,B2B,Finance,6100,Salaries,OPEX,Actual,-6234.03,EUR,ERP
TXN0005263,2024-03-06,Germany,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-17679.77,EUR,ERP
TXN0008447,2023-12-31,Germany,Retail,Sales,6100,Salaries,OPEX,Budget,-17366.51,EUR,Planning
TXN0017732,2023-12-12,Spain,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-26489.62,EUR,ERP
TXN0012704,2024-11-02,Germany,Retail,Sales,6100,Salaries,OPEX,Budget,-9380.61,EUR,ERP
TXN0011164,2023-10-09,France,Digital,Marketing,4000,Product Revenue,Revenue,Actual,69231.2,EUR,ERP
TXN0005160,2024-11-08,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Budget,-11530.18,EUR,CRM
TXN0019694,2024-09-02,France,B2B,Finance,4010,Service Revenue,Revenue,Actual,13349.26,EUR,ERP
TXN0015168,2024-07-31,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,69046.15,EUR,Planning
TXN0000760,2024-06-17,Spain,Digital,Marketing,6200,Cloud & Software,OPEX,Actual,-6721.2,EUR,ERP
TXN0005482,2023-03-10,France,Digital,IT & Data,6100,Salaries,OPEX,Actual,-4728.56,EUR,ERP
TXN0000655,2024-02-09,France,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-7194.18,EUR,ERP
TXN0005813,2023-08-07,France,B2B,Corporate Sales,6500,Professional Services,OPEX,Actual,-2584.34,EUR,ERP
TXN0005289,2023-07-13,Spain,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-7260.61,EUR,ERP
TXN0002893,2023-09-24,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-63448.27,EUR,ERP
TXN0018746,2024-05-24,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,45574.91,EUR,ERP
TXN0005637,2023-07-06,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-7630.75,EUR,ERP
TXN0009613,2023-02-28,Germany,B2B,Finance,4000,Product Revenue,Revenue,Actual,21854.01,EUR,ERP
TXN0003045,2023-05-19,Spain,Retail,Sales,6100,Salaries,OPEX,Budget,-10953.77,EUR,ERP
TXN0018268,2024-03-05,France,Retail,Retail Operations,4010,Service Revenue,Revenue,Actual,28017.46,EUR,ERP
TXN0010784,2023-10-11,Germany,Digital,IT & Data,4010,Service Revenue,Revenue,Actual,36425.15,EUR,ERP
TXN0008521,2024-02-28,France,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-6535.29,EUR,ERP
TXN0017121,2024-10-17,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Budget,-6139.42,EUR,Planning
TXN0008446,2023-09-02,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-21409.25,EUR,ERP
TXN0007319,2024-01-27,France,B2B,Corporate Sales,4010,Service Revenue,Revenue,Actual,12506.34,EUR,ERP
TXN0006160,2023-07-15,Spain,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,12695.06,EUR,ERP
TXN0014194,2023-12-17,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-26028.58,EUR,Planning
TXN0012570,2024-09-05,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-7408.22,EUR,CRM
TXN0006023,2023-08-21,Spain,B2B,Finance,4000,Product Revenue,Revenue,Actual,21432.02,EUR,ERP
TXN0005093,2023-02-04,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,27787.51,EUR,CRM
TXN0011212,2024-02-11,France,Retail,Sales,4000,Product Revenue,Revenue,Budget,37958.6,EUR,CRM
TXN0011222,2023-02-04,France,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-8353.11,EUR,Planning
TXN0018239,2024-08-19,Spain,B2B,Finance,6100,Salaries,OPEX,Budget,-4710.09,EUR,ERP
TXN0018822,2023-09-08,France,Digital,Marketing,4010,Service Revenue,Revenue,Budget,52961.67,EUR,ERP
TXN0015635,2023-09-10,Germany,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,212345.16,EUR,ERP
TXN0001132,2024-05-04,France,Retail,Sales,4000,Product Revenue,Revenue,Actual,30502.18,EUR,ERP
TXN0011211,2023-11-11,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Budget,34586.4,EUR,Planning
TXN0011138,2023-05-22,Spain,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-4043.74,EUR,ERP
TXN0003660,2023-12-27,France,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-11428.23,EUR,ERP
TXN0003327,2023-04-28,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-33281.35,EUR,ERP
TXN0009466,2023-09-08,Spain,Digital,Marketing,6500,Professional Services,OPEX,Actual,-9729.81,EUR,Planning
TXN0018221,2024-05-12,Germany,Digital,Marketing,6100,Salaries,OPEX,Budget,-9579.87,EUR,ERP
TXN0002664,2023-12-30,Germany,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,55764.23,EUR,ERP
TXN0019195,2024-08-15,Spain,B2B,Corporate Sales,6400,Marketing Spend,OPEX,Budget,-17584.76,EUR,ERP
TXN0005379,2023-12-22,France,Retail,Retail Operations,6200,Cloud & Software,OPEX,Actual,-29771.07,EUR,ERP
TXN0010013,2024-04-22,France,Digital,IT & Data,6300,Travel & Expenses,OPEX,Budget,-3171.08,EUR,ERP
TXN0009555,2023-12-09,France,B2B,Finance,6100,Salaries,OPEX,Budget,-5353.2,EUR,CRM
TXN0013735,2024-05-24,France,Digital,Marketing,6300,Travel & Expenses,OPEX,Actual,-6621.61,EUR,ERP
TXN0005534,2023-11-22,Spain,B2B,Finance,4010,Service Revenue,Revenue,Actual,44533.03,EUR,ERP
TXN0011674,2024-09-30,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,36554.0,EUR,ERP
TXN0000005,2023-11-13,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-38479.12,EUR,CRM
TXN0004153,2024-10-28,Spain,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,20372.73,EUR,ERP
TXN0001928,2023-04-02,Germany,B2B,Finance,6200,Cloud & Software,OPEX,Actual,-22356.8,EUR,ERP
TXN0016143,2023-05-25,France,Retail,Retail Operations,4000,Product Revenue,Revenue,Actual,46466.08,EUR,ERP
TXN0015289,2024-06-21,France,B2B,Finance,4000,Product Revenue,Revenue,Budget,22042.78,EUR,ERP
TXN0010380,2024-02-23,Germany,Retail,Retail Operations,6300,Travel & Expenses,OPEX,Actual,-6442.6,EUR,CRM
TXN0002881,2023-01-30,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-25019.3,EUR,ERP
TXN0005840,2024-06-02,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-27189.38,EUR,CRM
TXN0003382,2024-07-29,Germany,Digital,Marketing,4000,Product Revenue,Revenue,Budget,34002.32,EUR,Planning
TXN0009495,2024-03-01,Spain,Digital,Marketing,6400,Marketing Spend,OPEX,Actual,-5094.86,EUR,Planning
TXN0018984,2024-11-23,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-68644.57,EUR,ERP
TXN0004958,2023-09-30,France,Retail,Sales,6100,Salaries,OPEX,Actual,-16685.26,EUR,Planning
TXN0013029,2023-05-30,Germany,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-8719.38,EUR,ERP
TXN0016933,2023-01-17,Spain,Retail,Retail Operations,6400,Marketing Spend,OPEX,Actual,-5171.33,EUR,ERP
TXN0017824,2024-01-02,Spain,B2B,Corporate Sales,6100,Salaries,OPEX,Budget,-12031.44,EUR,ERP
TXN0011306,2024-03-07,France,Retail,Sales,6500,Professional Services,OPEX,Budget,-5283.34,EUR,CRM
TXN0005721,2024-12-17,Spain,Retail,Sales,5000,Cost of Goods Sold,COGS,Actual,-30732.93,EUR,Planning
TXN0013345,2024-04-11,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-25236.34,EUR,Planning
TXN0015777,2023-07-14,Spain,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-16967.64,EUR,ERP
TXN0000943,2024-10-29,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-24719.26,EUR,ERP
TXN0003236,2024-02-22,France,B2B,Corporate Sales,5000,Cost of Goods Sold,COGS,Actual,-26948.42,EUR,ERP
TXN0003258,2023-05-23,Germany,Retail,Sales,4000,Product Revenue,Revenue,Actual,24562.11,EUR,Planning
TXN0018211,2024-11-18,France,Retail,Sales,4010,Service Revenue,Revenue,Actual,115911.26,EUR,ERP
TXN0017257,2023-07-06,France,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-33780.49,EUR,Planning
TXN0008369,2023-12-24,France,Retail,Sales,5000,Cost of Goods Sold,COGS,Budget,-10986.47,EUR,CRM
TXN0008628,2024-08-22,France,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-30331.28,EUR,ERP
TXN0013175,2023-01-23,Germany,Retail,Retail Operations,6500,Professional Services,OPEX,Actual,-9955.47,EUR,Planning
TXN0000309,2023-08-19,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-10419.13,EUR,ERP
TXN0001566,2023-11-29,France,Digital,Marketing,6500,Professional Services,OPEX,Actual,-10493.92,EUR,ERP
TXN0012157,2024-10-11,France,Retail,Retail Operations,6400,Marketing Spend,OPEX,Budget,-47160.64,EUR,CRM
TXN0006728,2024-03-11,France,Digital,IT & Data,4000,Product Revenue,Revenue,Actual,26434.44,EUR,ERP
TXN0002136,2024-05-16,Germany,B2B,Finance,6200,Cloud & Software,OPEX,Budget,-6262.11,EUR,ERP
TXN0019380,2023-04-22,France,Retail,Retail Operations,6100,Salaries,OPEX,Actual,-6400.3,EUR,ERP
TXN0010862,2023-09-19,Spain,B2B,Finance,4000,Product Revenue,Revenue,Actual,66044.88,EUR,ERP
TXN0018819,2024-10-16,Germany,B2B,Finance,4010,Service Revenue,Revenue,Actual,27178.74,EUR,Planning
TXN0014157,2023-10-20,Germany,Digital,Marketing,5000,Cost of Goods Sold,COGS,Actual,-18389.3,EUR,Planning
TXN0014191,2023-01-26,Germany,Digital,IT & Data,6500,Professional Services,OPEX,Budget,-9761.86,EUR,Planning
TXN0003875,2024-03-29,Germany,Retail,Sales,6400,Marketing Spend,OPEX,Actual,-3024.76,EUR,ERP
TXN0017534,2024-08-06,France,B2B,,4010,Service Revenue,Revenue,Budget,38360.69,EUR,ERP
TXN0007394,2023-08-07,France,B2B,Finance,5000,Cost of Goods Sold,COGS,Actual,-45736.4,EUR,ERP
TXN0002277,2023-06-03,Spain,B2B,Finance,6500,Professional Services,OPEX,Budget,-5366.39,EUR,ERP
TXN0007073,2024-03-20,France,Retail,Retail Operations,6100,Salaries,OPEX,Budget,-25027.16,EUR,ERP
TXN0012818,2024-04-19,Germany,Retail,Retail Operations,6200,Cloud & Software,OPEX,Budget,-6194.47,EUR,CRM
TXN0015146,2023-02-25,France,Retail,Sales,6100,Salaries,OPEX,Actual,-2849.26,EUR,Planning
TXN0017574,2024-03-26,Germany,B2B,Finance,5000,Cost of Goods Sold,COGS,Budget,-20913.03,EUR,ERP
TXN0018900,2023-09-12,Germany,B2B,Corporate Sales,6100,Salaries,OPEX,Actual,-4362.65,EUR,CRM
TXN0002624,2024-11-06,Germany,Retail,Retail Operations,5000,Cost of Goods Sold,COGS,Actual,-30699.27,EUR,ERP
TXN0015795,2023-05-14,Spain,B2B,Finance,4000,Product Revenue,Revenue,Budget,87688.92,EUR,ERP
